,Value,Min_limit,Max_limit
6559,921789.0,888202.5461343784,917925.4538656216
6560,921336.0,887875.2407646988,917347.7592353012
6561,920779.0,887013.0567369906,917204.9432630094
6562,920422.0,887364.0677500557,915935.9322499443
6563,919869.0,887106.4215204477,915161.5784795523
6564,919373.0,886469.1870510268,914649.8129489732
6565,918828.0,885872.7667483104,913894.2332516896
6566,918116.0,885503.7651900842,912861.2348099158
6567,917504.0,884707.5910483366,912187.4089516634
6568,916666.0,883874.9627155208,911373.0372844792
6569,915696.0,883127.4207531975,910658.5792468025
6570,915062.0,882545.4210411564,909521.5789588436
6571,914043.0,881612.3674046261,908715.6325953739
6572,913148.0,880441.0506055196,908189.9493944804
6573,912286.0,879256.9931798223,907702.0068201777
6574,911308.0,878553.8320179585,906408.1679820415
6575,910252.0,877751.3252573243,905267.6747426757
6576,909169.0,876899.386103341,903829.613896659
6577,907924.0,875955.2466659445,902480.7533340555
6578,906791.0,874655.5936195743,901423.4063804257
6579,905515.0,873617.141946812,900311.858053188
6580,904322.0,872437.2088865796,899251.7911134204
6581,903136.0,871466.9452067353,898400.0547932647
6582,902032.0,870247.1279062943,897391.8720937057
6583,900662.0,869060.3617479225,895960.6382520775
6584,899294.0,867925.9644664816,894605.0355335184
6585,897985.0,866992.1670577455,893485.8329422545
6586,896708.0,865714.5444110461,892436.4555889539
6587,895713.0,864910.7503702202,891415.2496297798
6588,894678.0,863778.8738568889,890556.1261431111
6589,893597.0,862923.1926783746,889325.8073216254
6590,892447.0,861811.3530846182,888207.6469153818
6591,891493.0,860560.6802337554,887693.3197662446
6592,890499.0,860095.1281110212,886417.8718889788
6593,889615.0,859284.0208365199,885571.9791634801
6594,888650.0,858481.4561022489,884906.5438977511
6595,887626.0,857536.4066533042,883825.5933466958
6596,886607.0,856717.0528060149,882982.9471939851
6597,885665.0,856134.1335194649,882017.8664805351
6598,884648.0,855258.347456576,881493.652543424
6599,884038.0,854664.6638353716,880997.3361646284
6600,883403.0,854256.1217991787,880025.8782008213
6601,882692.0,853535.6477708542,879589.3522291458
6602,881913.0,853093.0305697443,879000.9694302557
6603,880556.0,852851.7846519742,878191.2153480258
6604,879718.0,852416.0446489753,877550.9553510247
6605,879534.0,852070.2857522184,876818.7142477816
6606,879364.0,851621.6857220026,876454.3142779974
6607,879485.0,851162.0215995049,876069.9784004951
6608,879112.0,850664.7352486114,875624.2647513886
6609,878601.0,850295.4225064917,875097.5774935083
6610,878050.0,849937.6826216738,874785.3173783262
6611,877845.0,849643.8692001583,874340.1307998417
6612,877300.0,849385.0898560219,873915.9101439781
6613,877110.0,849150.6350480559,873460.3649519441
6614,876720.0,848817.5488844914,873288.4511155086
6615,876540.0,848551.2569287437,873095.7430712563
6616,876341.0,848209.9259186713,872980.0740813287
6617,876305.0,848045.5827863656,872714.4172136344
6618,876072.0,847866.1654666795,872148.8345333205
6619,875691.0,845370.2682888798,869732.7317111202
6620,874933.0,844485.063234921,869237.936765079
6621,874641.0,844104.5037702557,869036.4962297443
6622,874352.0,843652.530154522,868897.469845478
6623,874123.0,843374.1775506531,868673.8224493469
6624,873993.0,843051.6326873858,868387.3673126142
6625,873704.0,842609.7235845742,868255.2764154258
6626,873510.0,842258.7803535708,868246.2196464292
6627,873238.0,841763.7906134984,868111.2093865016
6628,872012.0,841539.2673797556,867348.7326202444
6629,871552.0,841289.5255208786,867160.4744791214
6630,871647.0,841023.4139569746,867161.5860430254
6631,872418.0,840607.1554495675,867163.8445504325
6632,872406.0,840450.1949806003,867098.8050193997
6633,872561.0,840286.4828874717,867050.5171125283
6634,872477.0,840033.1410017838,866874.8589982162
6635,872329.0,839954.1932124671,866754.8067875329
6636,872243.0,839795.3958306349,866655.6041693651
6637,872029.0,839615.4270077678,866563.5729922322
6638,872012.0,839296.4753623145,866622.5246376855
6639,871927.0,839077.230022597,866642.769977403
6640,871655.0,838785.7462977349,866792.2537022651
6641,871577.0,838556.0150545909,866769.9849454091
6642,871796.0,838523.9567751439,866627.0432248561
6643,871747.0,838433.6567455668,866670.3432544332
6644,871776.0,838330.4199027113,866736.5800972887
6645,871814.0,838231.2325045946,866863.7674954054
6646,871786.0,838142.2419107372,867061.7580892628
6647,872029.0,837986.5239885472,867448.4760114528
6648,872184.0,837896.9725976227,867867.0274023773
6649,872174.0,837707.5435164736,868477.4564835264
6650,872524.0,837585.1121409687,869127.8878590313
6651,872717.0,837447.4960950848,869650.5039049152
6652,873000.0,837496.1327231782,870272.8672768218
6653,873284.0,837560.973989972,871000.026010028
6654,873689.0,837501.403531933,871989.596468067
6655,874208.0,837440.5425944563,873190.4574055437
6656,874653.0,837345.480487324,874590.519512676
6657,875309.0,837342.7228746811,875607.2771253189
6658,876159.0,837159.9499363588,877189.0500636412
6659,876602.0,836986.4563875893,878700.5436124107
6660,877433.0,836999.7725387623,880128.2274612377
6661,878049.0,836891.8377497017,881901.1622502983
6662,878722.0,836713.9634575127,883673.0365424873
6663,879306.0,836592.4408287172,885298.5591712828
6664,880018.0,836538.5535211277,886892.4464788723
6665,880728.0,836366.9147938959,888781.0852061041
6666,881501.0,836313.1039819288,890497.8960180712
6667,882736.0,836424.2619049234,892603.7380950766
6668,883846.0,-435120.37178450683,2166429.371784507
6669,884917.0,-435683.68497819034,2169081.6849781903
6670,885946.0,-436251.71704834304,2172116.7170483433
6671,887246.0,835868.007870811,902188.992129189
6672,888228.0,835697.0151873758,904783.9848126242
6673,889487.0,835744.352089094,907532.647910906
6674,890791.0,835534.3835292319,910557.6164707681
6675,891851.0,835596.2394620213,913261.7605379787
6676,893201.0,835494.2038365244,916254.7961634756
6677,894558.0,835392.0325977791,918932.9674022209
6678,895783.0,835618.7679141533,921448.2320858467
6679,897061.0,835878.9229093469,924437.0770906531
6680,898387.0,836129.0092324432,927626.9907675568
6681,899668.0,836361.7574932049,930355.2425067951
6682,901031.0,836564.499564338,932969.500435662
6683,902195.0,836974.4049121229,935304.5950878771
6684,903567.0,837190.9916295038,937872.0083704962
6685,904814.0,837682.8058350392,940388.1941649608
6686,905913.0,838208.9832297806,942501.0167702194
6687,907128.0,838848.4791334589,944232.5208665411
6688,908245.0,839750.0667993518,945798.9332006482
6689,909387.0,840604.3854509217,947115.6145490783
6690,910820.0,841108.0865481205,948400.9134518795
6691,911846.0,842154.1961602872,949638.8038397128
6692,912846.0,843149.9337162521,950582.0662837479
6693,913941.0,844073.1632579644,951632.8367420356
6694,914931.0,845111.987535428,952376.012464572
6695,915742.0,846380.1059038269,953049.8940961731
6696,916618.0,847604.9977137027,953453.0022862973
6697,917709.0,848606.7757138284,954165.2242861716
6698,918510.0,849490.0392660984,954828.9607339016
6699,919296.0,850587.3401119013,955640.6598880987
6700,920342.0,851558.6456543022,956519.3543456978
6701,921148.0,852848.5992521554,956934.4007478446
6702,922138.0,854007.3276976903,957273.6723023097
6703,923000.0,855231.48065478,957724.51934522
6704,923546.0,856475.5796469301,957995.4203530699
6705,924266.0,857945.418083797,957623.581916203
6706,924877.0,859144.2732061925,957816.7267938075
6707,925572.0,860052.7351552709,958366.2648447291
6708,926350.0,860997.2465335486,958773.7534664514
6709,926887.0,862286.0142252841,958733.9857747159
6710,927491.0,863609.6876795886,958814.3123204114
6711,928062.0,864500.4132084346,959103.5867915654
6712,928720.0,865794.4783194168,958815.5216805832
6713,929336.0,866733.537307624,958993.462692376
6714,929857.0,867542.5786402338,958987.4213597662
6715,930367.0,868412.5621644894,959493.4378355106
6716,931061.0,869065.0793170624,960088.9206829376
6717,931480.0,869741.4378688027,960247.5621311973
6718,931992.0,870700.840382578,960135.159617422
6719,932364.0,871603.8115230659,959982.1884769341
6720,932869.0,872442.1852054582,959998.8147945418
6721,933240.0,873478.4105264086,959738.5894735914
6722,933548.0,873697.3763092208,960306.6236907792
6723,933921.0,874438.4349367833,960266.5650632167
6724,934119.0,875292.3298151857,959869.6701848143
6725,934567.0,875993.6421678531,959901.3578321469
6726,934762.0,876548.7100131235,959918.2899868765
6727,935157.0,876995.6760517947,960073.3239482053
6728,935188.0,877691.430677359,959944.569322641
6729,935386.0,878127.5907197396,960182.4092802604
6730,935609.0,878657.2958670761,959909.7041329239
6731,935859.0,878731.4986501577,960222.5013498423
6732,936092.0,879455.5582846268,960141.4417153732
6733,936320.0,879709.9232755621,960675.0767244379
6734,936561.0,879954.0357814436,960805.9642185564
6735,936658.0,880687.5681364058,960659.4318635942
6736,936757.0,880911.2492408511,960852.7507591489
6737,936747.0,881230.5451601609,960819.4548398391
6738,937084.0,881379.8778910147,960942.1221089853
6739,937131.0,881726.5500510912,961045.4499489088
6740,937238.0,881782.3928496685,961476.6071503315
6741,937359.0,881934.836272354,961364.163727646
6742,937356.0,882009.4681700671,961219.5318299329
6743,937417.0,882257.1072506332,961230.8927493668
6744,937120.0,882441.4948710791,961210.5051289209
6745,937236.0,882128.2827766757,961805.7172233243
6746,937251.0,882359.7182194995,961911.2817805005
6747,937270.0,882453.5040790567,962067.4959209433
6748,937505.0,882574.340146353,962009.659853647
6749,937548.0,882845.4935596752,962150.5064403248
6750,937566.0,883296.6115233896,962089.3884766104
6751,937713.0,883497.9108288557,962122.0891711443
6752,937578.0,883989.9718920582,961895.0281079418
6753,937654.0,884141.9995113232,961903.0004886768
6754,937658.0,884578.8778807225,961518.1221192775
6755,937857.0,884780.9481456126,961867.0518543874
6756,937735.0,884947.0458625535,961877.9541374465
6757,937958.0,885066.3390077206,961863.6609922794
6758,938042.0,885422.6384829992,961408.3615170008
6759,937902.0,885396.9020991295,961576.0979008705
6760,937970.0,885413.1612690485,961521.8387309515
6761,937991.0,885619.854507257,961225.145492743
6762,938069.0,885947.584969311,960983.415030689
6763,937792.0,886146.6155266841,960960.3844733159
6764,938226.0,886120.7278445548,961607.2721554452
6765,938370.0,885992.2139670756,961504.7860329244
6766,938235.0,886181.8956572218,961120.1043427782
6767,938280.0,-463632.6325653137,2286515.632565314
6768,938075.0,886651.3727553375,960597.6272446625
6769,937911.0,886923.6987465954,960132.3012534046
6770,937966.0,886767.0761193803,960361.9238806197
6771,937757.0,887077.4838971479,960092.5161028521
6772,937720.0,887123.8383479719,960182.1616520281
6773,937743.0,887410.182862811,959846.817137189
6774,937559.0,887469.0687583869,959572.9312416131
6775,937354.0,887824.2949487877,959056.7050512123
6776,937535.0,887923.361425818,958773.638574182
6777,937294.0,886940.5730839812,959627.4269160188
6778,937203.0,888138.3056838737,957921.6943161263
6779,936944.0,888672.6274012391,957133.3725987609
6780,936822.0,888990.0170507466,956684.9829492534
6781,936708.0,889039.0049311212,956112.9950688788
6782,936800.0,888521.1198252457,956419.8801747543
6783,936856.0,889134.2591470315,955528.7408529685
6784,936836.0,889920.8943510059,954550.1056489941
6785,936713.0,890322.4127476937,953687.5872523063
6786,936494.0,890380.1510354285,953515.8489645715
6787,936311.0,890222.428588535,953153.571411465
6788,936162.0,890113.8631034008,952935.1368965992
6789,936138.0,890425.2494011867,952109.7505988133
6790,935797.0,890914.0951087105,951202.9048912895
6791,935802.0,891041.3030643929,950625.6969356071
6792,935484.0,891193.8301481691,949633.1698518309
6793,935468.0,891700.2613415383,948774.7386584617
6794,935147.0,891777.7990834063,948193.2009165937
6795,935102.0,891732.896052613,947742.103947387
6796,935052.0,891981.197634186,946934.802365814
6797,934808.0,892113.2285301059,946162.7714698941
6798,934604.0,892491.3654965045,945246.6345034955
6799,934552.0,892652.6657688739,944972.3342311261
6800,934480.0,892975.8553151771,944220.1446848229
6801,934178.0,893087.7196755426,943515.2803244574
6802,933228.0,892977.4484339838,942879.5515660162
6803,933132.0,892989.7684319129,942513.2315680871
6804,933057.0,893391.060851751,941507.939148249
6805,932535.0,893660.7266702958,940883.2733297042
6806,932410.0,893489.9375899648,940774.0624100352
6807,932062.0,893763.6039484532,940113.3960515468
6808,932132.0,893871.999972589,939474.000027411
6809,932242.0,894085.7902316495,938567.2097683505
6810,932319.0,894046.898654881,937976.101345119
6811,932344.0,894223.8048091161,937192.1951908839
6812,932218.0,894150.3819115538,936798.6180884462
6813,931900.0,894371.7598367973,936236.2401632027
6814,931731.0,894404.1694949921,935692.8305050079
6815,931347.0,894347.7728872073,935170.2271127927
6816,930925.0,894188.5472433188,934453.4527566812
6817,930835.0,894079.0231498901,934251.9768501099
6818,930527.0,893936.2622613062,933761.7377386938
6819,930398.0,893828.1546031248,933414.8453968752
6820,929962.0,894041.4364042939,932711.5635957061
6821,929758.0,893865.9356941987,932420.0643058013
6822,929570.0,893648.5672572246,932235.4327427754
6823,929427.0,891503.8026343761,933654.1973656239
6824,929198.0,890977.5204765461,933660.4795234539
6825,928890.0,892077.4120747803,931656.5879252197
6826,928721.0,892472.4128449592,930542.5871550408
6827,928308.0,892482.4061810147,929500.5938189853
6828,928165.0,892741.4948853943,928472.5051146057
6829,927822.0,892904.365240741,927664.634759259
6830,927523.0,892389.2966356494,927272.7033643506
6831,927067.0,892414.4882730976,926417.5117269024
6832,926933.0,892593.7122649538,925214.2877350462
6833,926511.0,891746.8519657819,924773.1480342181
6834,926176.0,891685.4884435517,924394.5115564483
6835,925811.0,891515.1561232026,923854.8438767974
6836,925251.0,891248.0601368162,923141.9398631838
6837,924738.0,891101.0498524036,922588.9501475964
6838,924556.0,891614.2676333186,921291.7323666814
6839,924089.0,891489.9627952486,920411.0372047514
6840,923764.0,891559.0282379935,919747.9717620065
6841,923481.0,890840.1339541066,919864.8660458934
6842,923291.0,890307.007195161,919805.992804839
6843,922847.0,889951.5584853782,919296.4415146218
6844,922483.0,889015.2574370304,919445.7425629696
6845,922053.0,889292.8954247081,918633.1045752919
6846,921670.0,888669.4688917582,918436.5311082418
6847,921303.0,888202.5461343784,917925.4538656216
6848,920802.0,887875.2407646988,917347.7592353012
6849,920170.0,887013.0567369906,917204.9432630094
6850,919727.0,887364.0677500557,915935.9322499443
6851,919112.0,887106.4215204477,915161.5784795523
6852,918545.0,886469.1870510268,914649.8129489732
6853,918159.0,885872.7667483104,913894.2332516896
6854,917529.0,885503.7651900842,912861.2348099158
6855,916783.0,884707.5910483366,912187.4089516634
6856,915871.0,883874.9627155208,911373.0372844792
6857,915310.0,883127.4207531975,910658.5792468025
6858,914464.0,882545.4210411564,909521.5789588436
6859,913378.0,881612.3674046261,908715.6325953739
6860,912528.0,880441.0506055196,908189.9493944804
6861,911644.0,879256.9931798223,907702.0068201777
6862,910855.0,878553.8320179585,906408.1679820415
6863,909818.0,877751.3252573243,905267.6747426757
6864,908780.0,876899.386103341,903829.613896659
6865,907677.0,875955.2466659445,902480.7533340555
6866,906340.0,874655.5936195743,901423.4063804257
6867,905129.0,873617.141946812,900311.858053188
6868,903929.0,872437.2088865796,899251.7911134204
6869,902765.0,871466.9452067353,898400.0547932647
6870,901604.0,870247.1279062943,897391.8720937057
6871,900092.0,869060.3617479225,895960.6382520775
6872,898763.0,867925.9644664816,894605.0355335184
6873,897491.0,866992.1670577455,893485.8329422545
6874,896306.0,865714.5444110461,892436.4555889539
6875,895052.0,864910.7503702202,891415.2496297798
6876,894043.0,863778.8738568889,890556.1261431111
6877,892975.0,862923.1926783746,889325.8073216254
6878,891742.0,861811.3530846182,888207.6469153818
6879,890711.0,860560.6802337554,887693.3197662446
6880,889651.0,860095.1281110212,886417.8718889788
6881,888765.0,859284.0208365199,885571.9791634801
6882,887950.0,858481.4561022489,884906.5438977511
6883,886848.0,857536.4066533042,883825.5933466958
6884,885860.0,856717.0528060149,882982.9471939851
6885,885043.0,856134.1335194649,882017.8664805351
6886,884113.0,855258.347456576,881493.652543424
6887,883340.0,854664.6638353716,880997.3361646284
6888,882498.0,854256.1217991787,880025.8782008213
6889,881746.0,853535.6477708542,879589.3522291458
6890,880999.0,853093.0305697443,879000.9694302557
6891,880238.0,852851.7846519742,878191.2153480258
6892,879555.0,852416.0446489753,877550.9553510247
6893,879006.0,852070.2857522184,876818.7142477816
6894,878403.0,851621.6857220026,876454.3142779974
6895,878309.0,851162.0215995049,876069.9784004951
6896,877961.0,850664.7352486114,875624.2647513886
6897,877369.0,850295.4225064917,875097.5774935083
6898,876986.0,849937.6826216738,874785.3173783262
6899,876641.0,849643.8692001583,874340.1307998417
6900,876216.0,849385.0898560219,873915.9101439781
6901,875904.0,849150.6350480559,873460.3649519441
6902,875617.0,848817.5488844914,873288.4511155086
6903,875400.0,848551.2569287437,873095.7430712563
6904,875066.0,848209.9259186713,872980.0740813287
6905,874724.0,848045.5827863656,872714.4172136344
6906,874487.0,847866.1654666795,872148.8345333205
6907,874139.0,845370.2682888798,869732.7317111202
6908,873534.0,844485.063234921,869237.936765079
6909,873218.0,844104.5037702557,869036.4962297443
6910,872871.0,843652.530154522,868897.469845478
6911,872828.0,843374.1775506531,868673.8224493469
6912,872532.0,843051.6326873858,868387.3673126142
6913,872302.0,842609.7235845742,868255.2764154258
6914,872060.0,842258.7803535708,868246.2196464292
6915,871837.0,841763.7906134984,868111.2093865016
6916,871635.0,841539.2673797556,867348.7326202444
6917,871484.0,841289.5255208786,867160.4744791214
6918,871269.0,841023.4139569746,867161.5860430254
6919,871003.0,840607.1554495675,867163.8445504325
6920,870838.0,840450.1949806003,867098.8050193997
6921,870744.0,840286.4828874717,867050.5171125283
6922,870585.0,840033.1410017838,866874.8589982162
6923,870479.0,839954.1932124671,866754.8067875329
6924,870450.0,839795.3958306349,866655.6041693651
6925,870317.0,839615.4270077678,866563.5729922322
6926,870307.0,839296.4753623145,866622.5246376855
6927,870223.0,839077.230022597,866642.769977403
6928,870137.0,838785.7462977349,866792.2537022651
6929,870054.0,838556.0150545909,866769.9849454091
6930,870078.0,838523.9567751439,866627.0432248561
6931,870068.0,838433.6567455668,866670.3432544332
6932,870171.0,838330.4199027113,866736.5800972887
6933,870275.0,838231.2325045946,866863.7674954054
6934,870384.0,838142.2419107372,867061.7580892628
6935,870480.0,837986.5239885472,867448.4760114528
6936,870626.0,837896.9725976227,867867.0274023773
6937,870875.0,837707.5435164736,868477.4564835264
6938,871086.0,837585.1121409687,869127.8878590313
6939,871211.0,837447.4960950848,869650.5039049152
6940,871493.0,837496.1327231782,870272.8672768218
6941,871865.0,837560.973989972,871000.026010028
6942,872287.0,837501.403531933,871989.596468067
6943,872894.0,837440.5425944563,873190.4574055437
6944,873429.0,837345.480487324,874590.519512676
6945,873937.0,837342.7228746811,875607.2771253189
6946,874516.0,837159.9499363588,877189.0500636412
6947,875149.0,836986.4563875893,878700.5436124107
6948,875805.0,836999.7725387623,880128.2274612377
6949,876459.0,836891.8377497017,881901.1622502983
6950,877205.0,836713.9634575127,883673.0365424873
6951,877887.0,836592.4408287172,885298.5591712828
6952,878540.0,836538.5535211277,886892.4464788723
6953,879276.0,836366.9147938959,888781.0852061041
6954,880145.0,836313.1039819288,890497.8960180712
6955,881202.0,836424.2619049234,892603.7380950766
6956,882297.0,-435120.37178450683,2166429.371784507
6957,883205.0,-435683.68497819034,2169081.6849781903
6958,884269.0,-436251.71704834304,2172116.7170483433
6959,885256.0,835868.007870811,902188.992129189
6960,886438.0,835697.0151873758,904783.9848126242
6961,887661.0,835744.352089094,907532.647910906
6962,888791.0,835534.3835292319,910557.6164707681
6963,889950.0,835596.2394620213,913261.7605379787
6964,891398.0,835494.2038365244,916254.7961634756
6965,892504.0,835392.0325977791,918932.9674022209
6966,893761.0,835618.7679141533,921448.2320858467
6967,895172.0,835878.9229093469,924437.0770906531
6968,896535.0,836129.0092324432,927626.9907675568
6969,897877.0,836361.7574932049,930355.2425067951
6970,899045.0,836564.499564338,932969.500435662
6971,900463.0,836974.4049121229,935304.5950878771
6972,901679.0,837190.9916295038,937872.0083704962
6973,903018.0,837682.8058350392,940388.1941649608
6974,904304.0,838208.9832297806,942501.0167702194
6975,905681.0,838848.4791334589,944232.5208665411
6976,907124.0,839750.0667993518,945798.9332006482
6977,908236.0,840604.3854509217,947115.6145490783
6978,909448.0,841108.0865481205,948400.9134518795
6979,910582.0,842154.1961602872,949638.8038397128
6980,911930.0,843149.9337162521,950582.0662837479
6981,912988.0,844073.1632579644,951632.8367420356
6982,913916.0,845111.987535428,952376.012464572
6983,915138.0,846380.1059038269,953049.8940961731
6984,916040.0,847604.9977137027,953453.0022862973
6985,917054.0,848606.7757138284,954165.2242861716
6986,918220.0,849490.0392660984,954828.9607339016
6987,919271.0,850587.3401119013,955640.6598880987
6988,920138.0,851558.6456543022,956519.3543456978
6989,921219.0,852848.5992521554,956934.4007478446
6990,921921.0,854007.3276976903,957273.6723023097
6991,922879.0,855231.48065478,957724.51934522
6992,923558.0,856475.5796469301,957995.4203530699
6993,924235.0,857945.418083797,957623.581916203
6994,925092.0,859144.2732061925,957816.7267938075
6995,925805.0,860052.7351552709,958366.2648447291
6996,926481.0,860997.2465335486,958773.7534664514
6997,927228.0,862286.0142252841,958733.9857747159
6998,927982.0,863609.6876795886,958814.3123204114
6999,928736.0,864500.4132084346,959103.5867915654
7000,929244.0,865794.4783194168,958815.5216805832
7001,929736.0,866733.537307624,958993.462692376
7002,930260.0,867542.5786402338,958987.4213597662
7003,930877.0,868412.5621644894,959493.4378355106
7004,931407.0,869065.0793170624,960088.9206829376
7005,931680.0,869741.4378688027,960247.5621311973
7006,932172.0,870700.840382578,960135.159617422
7007,932736.0,871603.8115230659,959982.1884769341
7008,933087.0,872442.1852054582,959998.8147945418
7009,933344.0,873478.4105264086,959738.5894735914
7010,933738.0,873697.3763092208,960306.6236907792
7011,934177.0,874438.4349367833,960266.5650632167
7012,934693.0,875292.3298151857,959869.6701848143
7013,935115.0,875993.6421678531,959901.3578321469
7014,935144.0,876548.7100131235,959918.2899868765
7015,935434.0,876995.6760517947,960073.3239482053
7016,935738.0,877691.430677359,959944.569322641
7017,935876.0,878127.5907197396,960182.4092802604
7018,936127.0,878657.2958670761,959909.7041329239
7019,936362.0,878731.4986501577,960222.5013498423
7020,936514.0,879455.5582846268,960141.4417153732
7021,936694.0,879709.9232755621,960675.0767244379
7022,937060.0,879954.0357814436,960805.9642185564
7023,937006.0,880687.5681364058,960659.4318635942
7024,936936.0,880911.2492408511,960852.7507591489
7025,936875.0,881230.5451601609,960819.4548398391
7026,936839.0,881379.8778910147,960942.1221089853
7027,937041.0,881726.5500510912,961045.4499489088
7028,936949.0,881782.3928496685,961476.6071503315
7029,936868.0,881934.836272354,961364.163727646
7030,937087.0,882009.4681700671,961219.5318299329
7031,937044.0,882257.1072506332,961230.8927493668
7032,937011.0,882441.4948710791,961210.5051289209
7033,936961.0,882128.2827766757,961805.7172233243
7034,937055.0,882359.7182194995,961911.2817805005
7035,936942.0,882453.5040790567,962067.4959209433
7036,936979.0,882574.340146353,962009.659853647
7037,937024.0,882845.4935596752,962150.5064403248
7038,937008.0,883296.6115233896,962089.3884766104
7039,937112.0,883497.9108288557,962122.0891711443
7040,936979.0,883989.9718920582,961895.0281079418
7041,936965.0,884141.9995113232,961903.0004886768
7042,937073.0,884578.8778807225,961518.1221192775
7043,937031.0,884780.9481456126,961867.0518543874
7044,937032.0,884947.0458625535,961877.9541374465
7045,937188.0,885066.3390077206,961863.6609922794
7046,937238.0,885422.6384829992,961408.3615170008
7047,937172.0,885396.9020991295,961576.0979008705
7048,937290.0,885413.1612690485,961521.8387309515
7049,937134.0,885619.854507257,961225.145492743
7050,937052.0,885947.584969311,960983.415030689
7051,937182.0,886146.6155266841,960960.3844733159
7052,937268.0,886120.7278445548,961607.2721554452
7053,937186.0,885992.2139670756,961504.7860329244
7054,937096.0,886181.8956572218,961120.1043427782
7055,936799.0,-463632.6325653137,2286515.632565314
7056,935813.0,886651.3727553375,960597.6272446625
7057,936029.0,886923.6987465954,960132.3012534046
7058,936189.0,886767.0761193803,960361.9238806197
7059,936105.0,887077.4838971479,960092.5161028521
7060,936577.0,887123.8383479719,960182.1616520281
7061,936604.0,887410.182862811,959846.817137189
7062,936614.0,887469.0687583869,959572.9312416131
7063,936716.0,887824.2949487877,959056.7050512123
7064,936711.0,887923.361425818,958773.638574182
7065,936529.0,886940.5730839812,959627.4269160188
7066,936466.0,888138.3056838737,957921.6943161263
7067,936448.0,888672.6274012391,957133.3725987609
7068,936197.0,888990.0170507466,956684.9829492534
7069,936241.0,889039.0049311212,956112.9950688788
7070,936066.0,888521.1198252457,956419.8801747543
7071,935998.0,889134.2591470315,955528.7408529685
7072,935784.0,889920.8943510059,954550.1056489941
7073,935705.0,890322.4127476937,953687.5872523063
7074,935599.0,890380.1510354285,953515.8489645715
7075,935525.0,890222.428588535,953153.571411465
7076,935537.0,890113.8631034008,952935.1368965992
7077,935191.0,890425.2494011867,952109.7505988133
7078,935048.0,890914.0951087105,951202.9048912895
7079,934873.0,891041.3030643929,950625.6969356071
7080,934671.0,891193.8301481691,949633.1698518309
7081,934569.0,891700.2613415383,948774.7386584617
7082,934051.0,891777.7990834063,948193.2009165937
7083,934005.0,891732.896052613,947742.103947387
7084,933833.0,891981.197634186,946934.802365814
7085,933541.0,892113.2285301059,946162.7714698941
7086,933379.0,892491.3654965045,945246.6345034955
7087,933146.0,892652.6657688739,944972.3342311261
7088,932876.0,892975.8553151771,944220.1446848229
7089,932840.0,893087.7196755426,943515.2803244574
7090,932721.0,892977.4484339838,942879.5515660162
7091,932769.0,892989.7684319129,942513.2315680871
7092,932616.0,893391.060851751,941507.939148249
7093,932306.0,893660.7266702958,940883.2733297042
7094,932172.0,893489.9375899648,940774.0624100352
7095,931998.0,893763.6039484532,940113.3960515468
7096,931818.0,893871.999972589,939474.000027411
7097,931662.0,894085.7902316495,938567.2097683505
7098,931548.0,894046.898654881,937976.101345119
7099,931483.0,894223.8048091161,937192.1951908839
7100,931208.0,894150.3819115538,936798.6180884462
7101,930940.0,894371.7598367973,936236.2401632027
7102,930744.0,894404.1694949921,935692.8305050079
7103,930587.0,894347.7728872073,935170.2271127927
7104,930265.0,894188.5472433188,934453.4527566812
7105,929973.0,894079.0231498901,934251.9768501099
7106,929821.0,893936.2622613062,933761.7377386938
7107,929565.0,893828.1546031248,933414.8453968752
7108,929379.0,894041.4364042939,932711.5635957061
7109,929059.0,893865.9356941987,932420.0643058013
7110,928972.0,893648.5672572246,932235.4327427754
7111,928837.0,891503.8026343761,933654.1973656239
7112,928681.0,890977.5204765461,933660.4795234539
7113,928477.0,892077.4120747803,931656.5879252197
7114,928248.0,892472.4128449592,930542.5871550408
7115,928079.0,892482.4061810147,929500.5938189853
7116,927961.0,892741.4948853943,928472.5051146057
7117,927685.0,892904.365240741,927664.634759259
7118,927471.0,892389.2966356494,927272.7033643506
7119,927325.0,892414.4882730976,926417.5117269024
7120,926921.0,892593.7122649538,925214.2877350462
7121,926635.0,891746.8519657819,924773.1480342181
7122,926363.0,891685.4884435517,924394.5115564483
7123,926016.0,891515.1561232026,923854.8438767974
7124,925612.0,891248.0601368162,923141.9398631838
7125,925301.0,891101.0498524036,922588.9501475964
7126,925090.0,891614.2676333186,921291.7323666814
7127,924799.0,891489.9627952486,920411.0372047514
7128,924510.0,891559.0282379935,919747.9717620065
7129,924153.0,890840.1339541066,919864.8660458934
7130,923851.0,890307.007195161,919805.992804839
7131,923561.0,889951.5584853782,919296.4415146218
7132,923525.0,889015.2574370304,919445.7425629696
7133,923177.0,889292.8954247081,918633.1045752919
7134,922971.0,888669.4688917582,918436.5311082418
7135,922831.0,888202.5461343784,917925.4538656216
7136,922447.0,887875.2407646988,917347.7592353012
7137,921834.0,887013.0567369906,917204.9432630094
7138,921346.0,887364.0677500557,915935.9322499443
7139,920938.0,887106.4215204477,915161.5784795523
7140,920368.0,886469.1870510268,914649.8129489732
7141,919783.0,885872.7667483104,913894.2332516896
7142,919031.0,885503.7651900842,912861.2348099158
7143,918336.0,884707.5910483366,912187.4089516634
7144,917608.0,883874.9627155208,911373.0372844792
7145,916983.0,883127.4207531975,910658.5792468025
