Time,Value
2020-06-23 11:00:00,939174
2020-06-23 11:05:00,939406
2020-06-23 11:10:00,939528
2020-06-23 11:15:00,939617
2020-06-23 11:20:00,939958
2020-06-23 11:25:00,939966
2020-06-23 11:30:00,940190
2020-06-23 11:35:00,940242
2020-06-23 11:40:00,940111
2020-06-23 11:45:00,940164
2020-06-23 11:50:00,940182
2020-06-23 11:55:00,940308
2020-06-23 12:00:00,940450
2020-06-23 12:05:00,940696
2020-06-23 12:10:00,940702
2020-06-23 12:15:00,940782
2020-06-23 12:20:00,940827
2020-06-23 12:25:00,940688
2020-06-23 12:30:00,940716
2020-06-23 12:35:00,940680
2020-06-23 12:40:00,940577
2020-06-23 12:45:00,940299
2020-06-23 12:50:00,940284
2020-06-23 12:55:00,940333
2020-06-23 13:00:00,940272
2020-06-23 13:05:00,940416
2020-06-23 13:10:00,940266
2020-06-23 13:15:00,940057
2020-06-23 13:20:00,939997
2020-06-23 13:25:00,940106
2020-06-23 13:30:00,940127
2020-06-23 13:35:00,940136
2020-06-23 13:40:00,940082
2020-06-23 13:45:00,939970
2020-06-23 13:50:00,939829
2020-06-23 13:55:00,939634
2020-06-23 14:00:00,939509
2020-06-23 14:05:00,939232
2020-06-23 14:10:00,939136
2020-06-23 14:15:00,938797
2020-06-23 14:20:00,938722
2020-06-23 14:25:00,938514
2020-06-23 14:30:00,938292
2020-06-23 14:35:00,938135
2020-06-23 14:40:00,938126
2020-06-23 14:45:00,937975
2020-06-23 14:50:00,937692
2020-06-23 14:55:00,937399
2020-06-23 15:00:00,937326
2020-06-23 15:05:00,937110
2020-06-23 15:10:00,936922
2020-06-23 15:15:00,936759
2020-06-23 15:20:00,936536
2020-06-23 15:25:00,936341
2020-06-23 15:30:00,936198
2020-06-23 15:35:00,935909
2020-06-23 15:40:00,935613
2020-06-23 15:45:00,935377
2020-06-23 15:50:00,935397
2020-06-23 15:55:00,935130
2020-06-23 16:00:00,934844
2020-06-23 16:05:00,934740
2020-06-23 16:10:00,934327
2020-06-23 16:15:00,934095
2020-06-23 16:20:00,933656
2020-06-23 16:25:00,933429
2020-06-23 16:30:00,933023
2020-06-23 16:35:00,932803
2020-06-23 16:40:00,932564
2020-06-23 16:45:00,932222
2020-06-23 16:50:00,931943
2020-06-23 16:55:00,931585
2020-06-23 17:00:00,931197
2020-06-23 17:05:00,930958
2020-06-23 17:10:00,930776
2020-06-23 17:15:00,930453
2020-06-23 17:20:00,930254
2020-06-23 17:25:00,929990
2020-06-23 17:30:00,929521
2020-06-23 17:35:00,929282
2020-06-23 17:40:00,928984
2020-06-23 17:45:00,928434
2020-06-23 17:50:00,928111
2020-06-23 17:55:00,927584
2020-06-23 18:00:00,927274
2020-06-23 18:05:00,926863
2020-06-23 18:10:00,926452
2020-06-23 18:15:00,925927
2020-06-23 18:20:00,925475
2020-06-23 18:25:00,925188
2020-06-23 18:30:00,924740
2020-06-23 18:35:00,924542
2020-06-23 18:40:00,923858
2020-06-23 18:45:00,923672
2020-06-23 18:50:00,923388
2020-06-23 18:55:00,923005
2020-06-23 19:00:00,922617
2020-06-23 19:05:00,922084
2020-06-23 19:10:00,921604
2020-06-23 19:15:00,921046
2020-06-23 19:20:00,920601
2020-06-23 19:25:00,919978
2020-06-23 19:30:00,919357
2020-06-23 19:35:00,918660
2020-06-23 19:40:00,918043
2020-06-23 19:45:00,917341
2020-06-23 19:50:00,916558
2020-06-23 19:55:00,915733
2020-06-23 20:00:00,914677
2020-06-23 20:05:00,913866
2020-06-23 20:10:00,912947
2020-06-23 20:15:00,911868
2020-06-23 20:20:00,910846
2020-06-23 20:25:00,909683
2020-06-23 20:30:00,908463
2020-06-23 20:35:00,907248
2020-06-23 20:40:00,906126
2020-06-23 20:45:00,904943
2020-06-23 20:50:00,903947
2020-06-23 20:55:00,902715
2020-06-23 21:00:00,901358
2020-06-23 21:05:00,900227
2020-06-23 21:10:00,899005
2020-06-23 21:15:00,897941
2020-06-23 21:20:00,897045
2020-06-23 21:25:00,896077
2020-06-23 21:30:00,894902
2020-06-23 21:35:00,893812
2020-06-23 21:40:00,892810
2020-06-23 21:45:00,891960
2020-06-23 21:50:00,891006
2020-06-23 21:55:00,890170
2020-06-23 22:00:00,889127
2020-06-23 22:05:00,888120
2020-06-23 22:10:00,887412
2020-06-23 22:15:00,886637
2020-06-23 22:20:00,886075
2020-06-23 22:25:00,885441
2020-06-23 22:30:00,884812
2020-06-23 22:35:00,884171
2020-06-23 22:40:00,883603
2020-06-23 22:45:00,883203
2020-06-23 22:50:00,882783
2020-06-23 22:55:00,882329
2020-06-23 23:00:00,881906
2020-06-23 23:05:00,881408
2020-06-23 23:10:00,880970
2020-06-23 23:15:00,880496
2020-06-23 23:20:00,880203
2020-06-23 23:25:00,879887
2020-06-23 23:30:00,879595
2020-06-23 23:35:00,879323
2020-06-23 23:40:00,879076
2020-06-23 23:45:00,878780
2020-06-23 23:50:00,878457
2020-06-23 23:55:00,878246
2020-06-24 0:00:00,877953
2020-06-24 0:05:00,877357
2020-06-24 0:10:00,876981
2020-06-24 0:15:00,876680
2020-06-24 0:20:00,876395
2020-06-24 0:25:00,876148
2020-06-24 0:30:00,875855
2020-06-24 0:35:00,875498
2020-06-24 0:40:00,875274
2020-06-24 0:45:00,874969
2020-06-24 0:50:00,874746
2020-06-24 0:55:00,874399
2020-06-24 1:00:00,874153
2020-06-24 1:05:00,874159
2020-06-24 1:10:00,874015
2020-06-24 1:15:00,873952
2020-06-24 1:20:00,873935
2020-06-24 1:25:00,873763
2020-06-24 1:30:00,873698
2020-06-24 1:35:00,873617
2020-06-24 1:40:00,873595
2020-06-24 1:45:00,873471
2020-06-24 1:50:00,873431
2020-06-24 1:55:00,873386
2020-06-24 2:00:00,873473
2020-06-24 2:05:00,873598
2020-06-24 2:10:00,873723
2020-06-24 2:15:00,873850
2020-06-24 2:20:00,873984
2020-06-24 2:25:00,874175
2020-06-24 2:30:00,874471
2020-06-24 2:35:00,874679
2020-06-24 2:40:00,874873
2020-06-24 2:45:00,875253
2020-06-24 2:50:00,875615
2020-06-24 2:55:00,876089
2020-06-24 3:00:00,876682
2020-06-24 3:05:00,877396
2020-06-24 3:10:00,877976
2020-06-24 3:15:00,878645
2020-06-24 3:20:00,879214
2020-06-24 3:25:00,879962
2020-06-24 3:30:00,880797
2020-06-24 3:35:00,881593
2020-06-24 3:40:00,882408
2020-06-24 3:45:00,883196
2020-06-24 3:50:00,883962
2020-06-24 3:55:00,884788
2020-06-24 4:00:00,885993
2020-06-24 4:05:00,887385
2020-06-24 4:10:00,888539
2020-06-24 4:15:00,889862
2020-06-24 4:20:00,891117
2020-06-24 4:25:00,892336
2020-06-24 4:30:00,893777
2020-06-24 4:35:00,895293
2020-06-24 4:40:00,896691
2020-06-24 4:45:00,898012
2020-06-24 4:50:00,899385
2020-06-24 4:55:00,900792
2020-06-24 5:00:00,902256
2020-06-24 5:05:00,903951
2020-06-24 5:10:00,905442
2020-06-24 5:15:00,906840
2020-06-24 5:20:00,908221
2020-06-24 5:25:00,909392
2020-06-24 5:30:00,910522
2020-06-24 5:35:00,911554
2020-06-24 5:40:00,912433
2020-06-24 5:45:00,913343
2020-06-24 5:50:00,914195
2020-06-24 5:55:00,914841
2020-06-24 6:00:00,915600
2020-06-24 6:05:00,916304
2020-06-24 6:10:00,917060
2020-06-24 6:15:00,917904
2020-06-24 6:20:00,918598
2020-06-24 6:25:00,919382
2020-06-24 6:30:00,919933
2020-06-24 6:35:00,920688
2020-06-24 6:40:00,921286
2020-06-24 6:45:00,922059
2020-06-24 6:50:00,922637
2020-06-24 6:55:00,923346
2020-06-24 7:00:00,923928
2020-06-24 7:05:00,924507
2020-06-24 7:10:00,925154
2020-06-24 7:15:00,925901
2020-06-24 7:20:00,926452
2020-06-24 7:25:00,927051
2020-06-24 7:30:00,927431
2020-06-24 7:35:00,927979
2020-06-24 7:40:00,928538
2020-06-24 7:45:00,929021
2020-06-24 7:50:00,929529
2020-06-24 7:55:00,929836
2020-06-24 8:00:00,930199
2020-06-24 8:05:00,930677
2020-06-24 8:10:00,931281
2020-06-24 8:15:00,931726
2020-06-24 8:20:00,932226
2020-06-24 8:25:00,932506
2020-06-24 8:30:00,932877
2020-06-24 8:35:00,933118
2020-06-24 8:40:00,933364
2020-06-24 8:45:00,933633
2020-06-24 8:50:00,934099
2020-06-24 8:55:00,934324
2020-06-24 9:00:00,934524
2020-06-24 9:05:00,934757
2020-06-24 9:10:00,934976
2020-06-24 9:15:00,935253
2020-06-24 9:20:00,935374
2020-06-24 9:25:00,935646
2020-06-24 9:30:00,936059
2020-06-24 9:35:00,936136
2020-06-24 9:40:00,936419
2020-06-24 9:45:00,936673
2020-06-24 9:50:00,936861
2020-06-24 9:55:00,936960
2020-06-24 10:00:00,937214
2020-06-24 10:05:00,937475
2020-06-24 10:10:00,937840
2020-06-24 10:15:00,937927
2020-06-24 10:20:00,937997
2020-06-24 10:25:00,938113
2020-06-24 10:30:00,938404
2020-06-24 10:35:00,938569
2020-06-24 10:40:00,938981
2020-06-24 10:45:00,939099
2020-06-24 10:50:00,939323
2020-06-24 10:55:00,939532
2020-06-24 11:00:00,939681
2020-06-24 11:05:00,939976
2020-06-24 11:10:00,940061
2020-06-24 11:15:00,940044
2020-06-24 11:20:00,940201
2020-06-24 11:25:00,940333
2020-06-24 11:30:00,940229
2020-06-24 11:35:00,940532
2020-06-24 11:40:00,940570
2020-06-24 11:45:00,940432
2020-06-24 11:50:00,940670
2020-06-24 11:55:00,940408
2020-06-24 12:00:00,940550
2020-06-24 12:05:00,940830
2020-06-24 12:10:00,940754
2020-06-24 12:15:00,940890
2020-06-24 12:20:00,940876
2020-06-24 12:25:00,940821
2020-06-24 12:30:00,940928
2020-06-24 12:35:00,941010
2020-06-24 12:40:00,940980
2020-06-24 12:45:00,940847
2020-06-24 12:50:00,940979
2020-06-24 12:55:00,940786
2020-06-24 13:00:00,940663
2020-06-24 13:05:00,940714
2020-06-24 13:10:00,940676
2020-06-24 13:15:00,940680
2020-06-24 13:20:00,940291
2020-06-24 13:25:00,940308
2020-06-24 13:30:00,940335
2020-06-24 13:35:00,940284
2020-06-24 13:40:00,940115
2020-06-24 13:45:00,940003
2020-06-24 13:50:00,939888
2020-06-24 13:55:00,939917
2020-06-24 14:00:00,939831
2020-06-24 14:05:00,939582
2020-06-24 14:10:00,939430
2020-06-24 14:15:00,939214
2020-06-24 14:20:00,939181
2020-06-24 14:25:00,939047
2020-06-24 14:30:00,938673
2020-06-24 14:35:00,938522
2020-06-24 14:40:00,938523
2020-06-24 14:45:00,938353
2020-06-24 14:50:00,938162
2020-06-24 14:55:00,937877
2020-06-24 15:00:00,937637
2020-06-24 15:05:00,937467
2020-06-24 15:10:00,937347
2020-06-24 15:15:00,937050
2020-06-24 15:20:00,936929
2020-06-24 15:25:00,936879
2020-06-24 15:30:00,936686
2020-06-24 15:35:00,936474
2020-06-24 15:40:00,936234
2020-06-24 15:45:00,935564
2020-06-24 15:50:00,935800
2020-06-24 15:55:00,935506
2020-06-24 16:00:00,935372
2020-06-24 16:05:00,935113
2020-06-24 16:10:00,934828
2020-06-24 16:15:00,934502
2020-06-24 16:20:00,934176
2020-06-24 16:25:00,934158
2020-06-24 16:30:00,933777
2020-06-24 16:35:00,933570
2020-06-24 16:40:00,933274
2020-06-24 16:45:00,932749
2020-06-24 16:50:00,932442
2020-06-24 16:55:00,932085
2020-06-24 17:00:00,931726
2020-06-24 17:05:00,931504
2020-06-24 17:10:00,931238
2020-06-24 17:15:00,930659
2020-06-24 17:20:00,930331
2020-06-24 17:25:00,930051
2020-06-24 17:30:00,929603
2020-06-24 17:35:00,929423
2020-06-24 17:40:00,929066
2020-06-24 17:45:00,928660
2020-06-24 17:50:00,928352
2020-06-24 17:55:00,927996
2020-06-24 18:00:00,927595
2020-06-24 18:05:00,927177
2020-06-24 18:10:00,926716
2020-06-24 18:15:00,926338
2020-06-24 18:20:00,925758
2020-06-24 18:25:00,925463
2020-06-24 18:30:00,925149
2020-06-24 18:35:00,924906
2020-06-24 18:40:00,924569
2020-06-24 18:45:00,924205
2020-06-24 18:50:00,923956
2020-06-24 18:55:00,923602
2020-06-24 19:00:00,923208
2020-06-24 19:05:00,922729
2020-06-24 19:10:00,921909
2020-06-24 19:15:00,921222
2020-06-24 19:20:00,920696
2020-06-24 19:25:00,920016
2020-06-24 19:30:00,919419
2020-06-24 19:35:00,918727
2020-06-24 19:40:00,918142
2020-06-24 19:45:00,917371
2020-06-24 19:50:00,916608
2020-06-24 19:55:00,916099
2020-06-24 20:00:00,915048
2020-06-24 20:05:00,914075
2020-06-24 20:10:00,913255
2020-06-24 20:15:00,912072
2020-06-24 20:20:00,910931
2020-06-24 20:25:00,909956
2020-06-24 20:30:00,908585
2020-06-24 20:35:00,907293
2020-06-24 20:40:00,906000
2020-06-24 20:45:00,904948
2020-06-24 20:50:00,903711
2020-06-24 20:55:00,902624
2020-06-24 21:00:00,901275
2020-06-24 21:05:00,899875
2020-06-24 21:10:00,898811
2020-06-24 21:15:00,897772
2020-06-24 21:20:00,896849
2020-06-24 21:25:00,895839
2020-06-24 21:30:00,894747
2020-06-24 21:35:00,893632
2020-06-24 21:40:00,892612
2020-06-24 21:45:00,891687
2020-06-24 21:50:00,890915
2020-06-24 21:55:00,889889
2020-06-24 22:00:00,888769
2020-06-24 22:05:00,887906
2020-06-24 22:10:00,887150
2020-06-24 22:15:00,886209
2020-06-24 22:20:00,885604
2020-06-24 22:25:00,884862
2020-06-24 22:30:00,884295
2020-06-24 22:35:00,883665
2020-06-24 22:40:00,883148
2020-06-24 22:45:00,882740
2020-06-24 22:50:00,882317
2020-06-24 22:55:00,881872
2020-06-24 23:00:00,881382
2020-06-24 23:05:00,880753
2020-06-24 23:10:00,880357
2020-06-24 23:15:00,880057
2020-06-24 23:20:00,879694
2020-06-24 23:25:00,879347
2020-06-24 23:30:00,879071
2020-06-24 23:35:00,878757
2020-06-24 23:40:00,878553
2020-06-24 23:45:00,878363
2020-06-24 23:50:00,878025
2020-06-24 23:55:00,877769
2020-06-25 0:00:00,877493
2020-06-25 0:05:00,877010
2020-06-25 0:10:00,876824
2020-06-25 0:15:00,876450
2020-06-25 0:20:00,876165
2020-06-25 0:25:00,875949
2020-06-25 0:30:00,875687
2020-06-25 0:35:00,875436
2020-06-25 0:40:00,875172
2020-06-25 0:45:00,874850
2020-06-25 0:50:00,874631
2020-06-25 0:55:00,874426
2020-06-25 1:00:00,874106
2020-06-25 1:05:00,874040
2020-06-25 1:10:00,873893
2020-06-25 1:15:00,873854
2020-06-25 1:20:00,873799
2020-06-25 1:25:00,873717
2020-06-25 1:30:00,873599
2020-06-25 1:35:00,873531
2020-06-25 1:40:00,873410
2020-06-25 1:45:00,873369
2020-06-25 1:50:00,873342
2020-06-25 1:55:00,873289
2020-06-25 2:00:00,873348
2020-06-25 2:05:00,873310
2020-06-25 2:10:00,873282
2020-06-25 2:15:00,873405
2020-06-25 2:20:00,873923
2020-06-25 2:25:00,874178
2020-06-25 2:30:00,874447
2020-06-25 2:35:00,874661
2020-06-25 2:40:00,874961
2020-06-25 2:45:00,875216
2020-06-25 2:50:00,875618
2020-06-25 2:55:00,876127
2020-06-25 3:00:00,876815
2020-06-25 3:05:00,877417
2020-06-25 3:10:00,877909
2020-06-25 3:15:00,878461
2020-06-25 3:20:00,879031
2020-06-25 3:25:00,879899
2020-06-25 3:30:00,880793
2020-06-25 3:35:00,881391
2020-06-25 3:40:00,882135
2020-06-25 3:45:00,882872
2020-06-25 3:50:00,883690
2020-06-25 3:55:00,884522
2020-06-25 4:00:00,885680
2020-06-25 4:05:00,886974
2020-06-25 4:10:00,888153
2020-06-25 4:15:00,889327
2020-06-25 4:20:00,890417
2020-06-25 4:25:00,891632
2020-06-25 4:30:00,893114
2020-06-25 4:35:00,894607
2020-06-25 4:40:00,896022
2020-06-25 4:45:00,897598
2020-06-25 4:50:00,899066
2020-06-25 4:55:00,900468
2020-06-25 5:00:00,902105
2020-06-25 5:05:00,903772
2020-06-25 5:10:00,905053
2020-06-25 5:15:00,906522
2020-06-25 5:20:00,907951
2020-06-25 5:25:00,909173
2020-06-25 5:30:00,910340
2020-06-25 5:35:00,911527
2020-06-25 5:40:00,912474
2020-06-25 5:45:00,913570
2020-06-25 5:50:00,914341
2020-06-25 5:55:00,915117
2020-06-25 6:00:00,916027
2020-06-25 6:05:00,916770
2020-06-25 6:10:00,917376
2020-06-25 6:15:00,918141
2020-06-25 6:20:00,918756
2020-06-25 6:25:00,919463
2020-06-25 6:30:00,920310
2020-06-25 6:35:00,921242
2020-06-25 6:40:00,921832
2020-06-25 6:45:00,922569
2020-06-25 6:50:00,923353
2020-06-25 6:55:00,923970
2020-06-25 7:00:00,924546
2020-06-25 7:05:00,924999
2020-06-25 7:10:00,925725
2020-06-25 7:15:00,926380
2020-06-25 7:20:00,927002
2020-06-25 7:25:00,927513
2020-06-25 7:30:00,928104
2020-06-25 7:35:00,928630
2020-06-25 7:40:00,929068
2020-06-25 7:45:00,929732
2020-06-25 7:50:00,930094
2020-06-25 7:55:00,930523
2020-06-25 8:00:00,930901
2020-06-25 8:05:00,931417
2020-06-25 8:10:00,932012
2020-06-25 8:15:00,932281
2020-06-25 8:20:00,932687
2020-06-25 8:25:00,933057
2020-06-25 8:30:00,933268
2020-06-25 8:35:00,933566
2020-06-25 8:40:00,933854
2020-06-25 8:45:00,934079
2020-06-25 8:50:00,934395
2020-06-25 8:55:00,934598
2020-06-25 9:00:00,934856
2020-06-25 9:05:00,935140
2020-06-25 9:10:00,935347
2020-06-25 9:15:00,935526
2020-06-25 9:20:00,935814
2020-06-25 9:25:00,936000
2020-06-25 9:30:00,936156
2020-06-25 9:35:00,936295
2020-06-25 9:40:00,936583
2020-06-25 9:45:00,936869
2020-06-25 9:50:00,936925
2020-06-25 9:55:00,937341
2020-06-25 10:00:00,937503
2020-06-25 10:05:00,937747
2020-06-25 10:10:00,938069
2020-06-25 10:15:00,938147
2020-06-25 10:20:00,938301
2020-06-25 10:25:00,938284
2020-06-25 10:30:00,938520
2020-06-25 10:35:00,938704
2020-06-25 10:40:00,938788
2020-06-25 10:45:00,939052
2020-06-25 10:50:00,939212
2020-06-25 10:55:00,939174
2020-06-25 11:00:00,939301
2020-06-25 11:05:00,939318
2020-06-25 11:10:00,939479
2020-06-25 11:15:00,939512
2020-06-25 11:20:00,939528
2020-06-25 11:25:00,939559
2020-06-25 11:30:00,939685
2020-06-25 11:35:00,939861
2020-06-25 11:40:00,939982
2020-06-25 11:45:00,939903
2020-06-25 11:50:00,940106
2020-06-25 11:55:00,940154
2020-06-25 12:00:00,940169
2020-06-25 12:05:00,940297
2020-06-25 12:10:00,940407
2020-06-25 12:15:00,940460
2020-06-25 12:20:00,940416
2020-06-25 12:25:00,940397
2020-06-25 12:30:00,940476
2020-06-25 12:35:00,940390
2020-06-25 12:40:00,940450
2020-06-25 12:45:00,940413
2020-06-25 12:50:00,940256
2020-06-25 12:55:00,940081
2020-06-25 13:00:00,939974
2020-06-25 13:05:00,939989
2020-06-25 13:10:00,939901
2020-06-25 13:15:00,939911
2020-06-25 13:20:00,939896
2020-06-25 13:25:00,939765
2020-06-25 13:30:00,939754
2020-06-25 13:35:00,939740
2020-06-25 13:40:00,939659
2020-06-25 13:45:00,939388
2020-06-25 13:50:00,939328
2020-06-25 13:55:00,939169
2020-06-25 14:00:00,939055
2020-06-25 14:05:00,938950
2020-06-25 14:10:00,938834
2020-06-25 14:15:00,938630
2020-06-25 14:20:00,938436
2020-06-25 14:25:00,938221
2020-06-25 14:30:00,937987
2020-06-25 14:35:00,937900
2020-06-25 14:40:00,937765
2020-06-25 14:45:00,937606
2020-06-25 14:50:00,937602
2020-06-25 14:55:00,937368
2020-06-25 15:00:00,936947
2020-06-25 15:05:00,936738
2020-06-25 15:10:00,936554
2020-06-25 15:15:00,936296
2020-06-25 15:20:00,936199
2020-06-25 15:25:00,936024
2020-06-25 15:30:00,935851
2020-06-25 15:35:00,935706
2020-06-25 15:40:00,935498
2020-06-25 15:45:00,935488
2020-06-25 15:50:00,935078
2020-06-25 15:55:00,934860
2020-06-25 16:00:00,934614
2020-06-25 16:05:00,934446
2020-06-25 16:10:00,934415
2020-06-25 16:15:00,934155
2020-06-25 16:20:00,934004
2020-06-25 16:25:00,933671
2020-06-25 16:30:00,933460
2020-06-25 16:35:00,933228
2020-06-25 16:40:00,932964
2020-06-25 16:45:00,932649
2020-06-25 16:50:00,932228
2020-06-25 16:55:00,931956
2020-06-25 17:00:00,931672
2020-06-25 17:05:00,931508
2020-06-25 17:10:00,931029
2020-06-25 17:15:00,930480
2020-06-25 17:20:00,930126
2020-06-25 17:25:00,929712
2020-06-25 17:30:00,929456
2020-06-25 17:35:00,929194
2020-06-25 17:40:00,928830
2020-06-25 17:45:00,928399
2020-06-25 17:50:00,928095
2020-06-25 17:55:00,927597
2020-06-25 18:00:00,927229
2020-06-25 18:05:00,926809
2020-06-25 18:10:00,926608
2020-06-25 18:15:00,926286
2020-06-25 18:20:00,925794
2020-06-25 18:25:00,925389
2020-06-25 18:30:00,925242
2020-06-25 18:35:00,924884
2020-06-25 18:40:00,924590
2020-06-25 18:45:00,924257
2020-06-25 18:50:00,923798
2020-06-25 18:55:00,923539
2020-06-25 19:00:00,923209
2020-06-25 19:05:00,922723
2020-06-25 19:10:00,922259
2020-06-25 19:15:00,921694
2020-06-25 19:20:00,921039
2020-06-25 19:25:00,920297
2020-06-25 19:30:00,919574
2020-06-25 19:35:00,918863
2020-06-25 19:40:00,918270
2020-06-25 19:45:00,917512
2020-06-25 19:50:00,916881
2020-06-25 19:55:00,916007
2020-06-25 20:00:00,914992
2020-06-25 20:05:00,914146
2020-06-25 20:10:00,913391
2020-06-25 20:15:00,912291
2020-06-25 20:20:00,911344
2020-06-25 20:25:00,910246
2020-06-25 20:30:00,909043
2020-06-25 20:35:00,907836
2020-06-25 20:40:00,906564
2020-06-25 20:45:00,905325
2020-06-25 20:50:00,904156
2020-06-25 20:55:00,903092
2020-06-25 21:00:00,901660
2020-06-25 21:05:00,900286
2020-06-25 21:10:00,899166
2020-06-25 21:15:00,898010
2020-06-25 21:20:00,896770
2020-06-25 21:25:00,895615
2020-06-25 21:30:00,894481
2020-06-25 21:35:00,893267
2020-06-25 21:40:00,892370
2020-06-25 21:45:00,891459
2020-06-25 21:50:00,890619
2020-06-25 21:55:00,889686
2020-06-25 22:00:00,888779
2020-06-25 22:05:00,887869
2020-06-25 22:10:00,887036
2020-06-25 22:15:00,885991
2020-06-25 22:20:00,885284
2020-06-25 22:25:00,884622
2020-06-25 22:30:00,884043
2020-06-25 22:35:00,883256
2020-06-25 22:40:00,882624
2020-06-25 22:45:00,882163
2020-06-25 22:50:00,881695
2020-06-25 22:55:00,881292
2020-06-25 23:00:00,880786
2020-06-25 23:05:00,880277
2020-06-25 23:10:00,879750
2020-06-25 23:15:00,879391
2020-06-25 23:20:00,879069
2020-06-25 23:25:00,878765
2020-06-25 23:30:00,878521
2020-06-25 23:35:00,878270
2020-06-25 23:40:00,878039
2020-06-25 23:45:00,877767
2020-06-25 23:50:00,877574
2020-06-25 23:55:00,877222
2020-06-26 0:00:00,877031
2020-06-26 0:05:00,876369
2020-06-26 0:10:00,876034
2020-06-26 0:15:00,875754
2020-06-26 0:20:00,875457
2020-06-26 0:25:00,875126
2020-06-26 0:30:00,874774
2020-06-26 0:35:00,874425
2020-06-26 0:40:00,874193
2020-06-26 0:45:00,873803
2020-06-26 0:50:00,873546
2020-06-26 0:55:00,873250
2020-06-26 1:00:00,872946
2020-06-26 1:05:00,872899
2020-06-26 1:10:00,872781
2020-06-26 1:15:00,872659
2020-06-26 1:20:00,872637
2020-06-26 1:25:00,872536
2020-06-26 1:30:00,872435
2020-06-26 1:35:00,872344
2020-06-26 1:40:00,872293
2020-06-26 1:45:00,872140
2020-06-26 1:50:00,872148
2020-06-26 1:55:00,872088
2020-06-26 2:00:00,872226
2020-06-26 2:05:00,872273
2020-06-26 2:10:00,872362
2020-06-26 2:15:00,872432
2020-06-26 2:20:00,872598
2020-06-26 2:25:00,872777
2020-06-26 2:30:00,873055
2020-06-26 2:35:00,873328
2020-06-26 2:40:00,873633
2020-06-26 2:45:00,873875
2020-06-26 2:50:00,874295
2020-06-26 2:55:00,874660
2020-06-26 3:00:00,875161
2020-06-26 3:05:00,875654
2020-06-26 3:10:00,876104
2020-06-26 3:15:00,876597
2020-06-26 3:20:00,877164
2020-06-26 3:25:00,877590
2020-06-26 3:30:00,878208
2020-06-26 3:35:00,878708
2020-06-26 3:40:00,878927
2020-06-26 3:45:00,880522
2020-06-26 3:50:00,881327
2020-06-26 3:55:00,882233
2020-06-26 4:00:00,883578
2020-06-26 4:05:00,884762
2020-06-26 4:10:00,885735
2020-06-26 4:15:00,887052
2020-06-26 4:20:00,888029
2020-06-26 4:25:00,889056
2020-06-26 4:30:00,890508
2020-06-26 4:35:00,892053
2020-06-26 4:40:00,893350
2020-06-26 4:45:00,894694
2020-06-26 4:50:00,896090
2020-06-26 4:55:00,897462
2020-06-26 5:00:00,899086
2020-06-26 5:05:00,900871
2020-06-26 5:10:00,902275
2020-06-26 5:15:00,903684
2020-06-26 5:20:00,905081
2020-06-26 5:25:00,906231
2020-06-26 5:30:00,907242
2020-06-26 5:35:00,907992
2020-06-26 5:40:00,909217
2020-06-26 5:45:00,910444
2020-06-26 5:50:00,911356
2020-06-26 5:55:00,912369
2020-06-26 6:00:00,913349
2020-06-26 6:05:00,914351
2020-06-26 6:10:00,915002
2020-06-26 6:15:00,915856
2020-06-26 6:20:00,916761
2020-06-26 6:25:00,917485
2020-06-26 6:30:00,918321
2020-06-26 6:35:00,919020
2020-06-26 6:40:00,919956
2020-06-26 6:45:00,920843
2020-06-26 6:50:00,921384
2020-06-26 6:55:00,922151
2020-06-26 7:00:00,923052
2020-06-26 7:05:00,923784
2020-06-26 7:10:00,924303
2020-06-26 7:15:00,924880
2020-06-26 7:20:00,925737
2020-06-26 7:25:00,926348
2020-06-26 7:30:00,926994
2020-06-26 7:35:00,928034
2020-06-26 7:40:00,928483
2020-06-26 7:45:00,928972
2020-06-26 7:50:00,929555
2020-06-26 7:55:00,930110
2020-06-26 8:00:00,930567
2020-06-26 8:05:00,931163
2020-06-26 8:10:00,931489
2020-06-26 8:15:00,931936
2020-06-26 8:20:00,932384
2020-06-26 8:25:00,932593
2020-06-26 8:30:00,933156
2020-06-26 8:35:00,933596
2020-06-26 8:40:00,933830
2020-06-26 8:45:00,934078
2020-06-26 8:50:00,934282
2020-06-26 8:55:00,934513
2020-06-26 9:00:00,934670
2020-06-26 9:05:00,935250
2020-06-26 9:10:00,935344
2020-06-26 9:15:00,935559
2020-06-26 9:20:00,935737
2020-06-26 9:25:00,935875
2020-06-26 9:30:00,936174
2020-06-26 9:35:00,936262
2020-06-26 9:40:00,936496
2020-06-26 9:45:00,936709
2020-06-26 9:50:00,936795
2020-06-26 9:55:00,936986
2020-06-26 10:00:00,936998
2020-06-26 10:05:00,937085
2020-06-26 10:10:00,937048
2020-06-26 10:15:00,937321
2020-06-26 10:20:00,937131
2020-06-26 10:25:00,937185
2020-06-26 10:30:00,937096
2020-06-26 10:35:00,937462
2020-06-26 10:40:00,937702
2020-06-26 10:45:00,937967
2020-06-26 10:50:00,937974
2020-06-26 10:55:00,938136
2020-06-26 11:00:00,938325
2020-06-26 11:05:00,938479
2020-06-26 11:10:00,938384
2020-06-26 11:15:00,938564
2020-06-26 11:20:00,938574
2020-06-26 11:25:00,938546
2020-06-26 11:30:00,938763
2020-06-26 11:35:00,938642
2020-06-26 11:40:00,938496
2020-06-26 11:45:00,938318
