,Time,Value,Min_limit,Max_limit
774,2020-06-22 00:00:00,870193.0,845370.2682888798,869732.7317111202
775,2020-06-22 00:05:00,869502.0,844485.063234921,869237.936765079
776,2020-06-22 00:10:00,869152.0,844104.5037702557,869036.4962297443
777,2020-06-22 17:40:00,926464.0,892414.4882730976,926417.5117269024
778,2020-06-22 17:45:00,925906.0,892593.7122649538,925214.2877350462
779,2020-06-22 17:50:00,925736.0,891746.8519657819,924773.1480342181
780,2020-06-22 17:55:00,925434.0,891685.4884435517,924394.5115564483
781,2020-06-22 18:00:00,925114.0,891515.1561232026,923854.8438767974
782,2020-06-22 18:05:00,924707.0,891248.0601368162,923141.9398631838
783,2020-06-22 18:10:00,924357.0,891101.0498524036,922588.9501475964
784,2020-06-22 18:15:00,923941.0,891614.2676333186,921291.7323666814
785,2020-06-22 18:20:00,923565.0,891489.9627952486,920411.0372047514
786,2020-06-22 18:25:00,923287.0,891559.0282379935,919747.9717620065
787,2020-06-22 18:30:00,922977.0,890840.1339541066,919864.8660458934
788,2020-06-22 18:35:00,922688.0,890307.007195161,919805.992804839
789,2020-06-22 18:40:00,922229.0,889951.5584853782,919296.4415146218
790,2020-06-22 18:45:00,921920.0,889015.2574370304,919445.7425629696
791,2020-06-22 18:50:00,921718.0,889292.8954247081,918633.1045752919
792,2020-06-22 18:55:00,921206.0,888669.4688917582,918436.5311082418
793,2020-06-22 19:00:00,920822.0,888202.5461343784,917925.4538656216
794,2020-06-22 19:05:00,920368.0,887875.2407646988,917347.7592353012
795,2020-06-22 19:10:00,919822.0,887013.0567369906,917204.9432630094
796,2020-06-22 19:15:00,919489.0,887364.0677500557,915935.9322499443
797,2020-06-22 19:20:00,918949.0,887106.4215204477,915161.5784795523
798,2020-06-22 19:25:00,918477.0,886469.1870510268,914649.8129489732
799,2020-06-22 19:30:00,917799.0,885872.7667483104,913894.2332516896
800,2020-06-22 19:35:00,917193.0,885503.7651900842,912861.2348099158
801,2020-06-22 19:40:00,916316.0,884707.5910483366,912187.4089516634
802,2020-06-22 19:45:00,915714.0,883874.9627155208,911373.0372844792
803,2020-06-22 19:50:00,914899.0,883127.4207531975,910658.5792468025
804,2020-06-22 19:55:00,914142.0,882545.4210411564,909521.5789588436
805,2020-06-22 20:00:00,913272.0,881612.3674046261,908715.6325953739
806,2020-06-22 20:05:00,912496.0,880441.0506055196,908189.9493944804
807,2020-06-22 20:10:00,911618.0,879256.9931798223,907702.0068201777
808,2020-06-22 20:15:00,910677.0,878553.8320179585,906408.1679820415
809,2020-06-22 20:20:00,909720.0,877751.3252573243,905267.6747426757
810,2020-06-22 20:25:00,908690.0,876899.386103341,903829.613896659
811,2020-06-22 20:30:00,907464.0,875955.2466659445,902480.7533340555
812,2020-06-22 20:35:00,906284.0,874655.5936195743,901423.4063804257
813,2020-06-22 20:40:00,905077.0,873617.141946812,900311.858053188
814,2020-06-22 20:45:00,904061.0,872437.2088865796,899251.7911134204
815,2020-06-22 20:50:00,902897.0,871466.9452067353,898400.0547932647
816,2020-06-22 20:55:00,901734.0,870247.1279062943,897391.8720937057
817,2020-06-22 21:00:00,900423.0,869060.3617479225,895960.6382520775
818,2020-06-22 21:05:00,899213.0,867925.9644664816,894605.0355335184
819,2020-06-22 21:10:00,898099.0,866992.1670577455,893485.8329422545
820,2020-06-22 21:15:00,897117.0,865714.5444110461,892436.4555889539
821,2020-06-22 21:20:00,895984.0,864910.7503702202,891415.2496297798
822,2020-06-22 21:25:00,894995.0,863778.8738568889,890556.1261431111
823,2020-06-22 21:30:00,894047.0,862923.1926783746,889325.8073216254
824,2020-06-22 21:35:00,892912.0,861811.3530846182,888207.6469153818
825,2020-06-22 21:40:00,892008.0,860560.6802337554,887693.3197662446
826,2020-06-22 21:45:00,891170.0,860095.1281110212,886417.8718889788
827,2020-06-22 21:50:00,890209.0,859284.0208365199,885571.9791634801
828,2020-06-22 21:55:00,889346.0,858481.4561022489,884906.5438977511
829,2020-06-22 22:00:00,888205.0,857536.4066533042,883825.5933466958
830,2020-06-22 22:05:00,887287.0,856717.0528060149,882982.9471939851
831,2020-06-22 22:10:00,886538.0,856134.1335194649,882017.8664805351
832,2020-06-22 22:15:00,885574.0,855258.347456576,881493.652543424
833,2020-06-22 22:20:00,885037.0,854664.6638353716,880997.3361646284
834,2020-06-22 22:25:00,884371.0,854256.1217991787,880025.8782008213
835,2020-06-22 22:30:00,883842.0,853535.6477708542,879589.3522291458
836,2020-06-22 22:35:00,883266.0,853093.0305697443,879000.9694302557
837,2020-06-22 22:40:00,882871.0,852851.7846519742,878191.2153480258
838,2020-06-22 22:45:00,882484.0,852416.0446489753,877550.9553510247
839,2020-06-22 22:50:00,882023.0,852070.2857522184,876818.7142477816
840,2020-06-22 22:55:00,881628.0,851621.6857220026,876454.3142779974
841,2020-06-22 23:00:00,881224.0,851162.0215995049,876069.9784004951
842,2020-06-22 23:05:00,880772.0,850664.7352486114,875624.2647513886
843,2020-06-22 23:10:00,880219.0,850295.4225064917,875097.5774935083
844,2020-06-22 23:15:00,879832.0,849937.6826216738,874785.3173783262
845,2020-06-22 23:20:00,879469.0,849643.8692001583,874340.1307998417
846,2020-06-22 23:25:00,879217.0,849385.0898560219,873915.9101439781
847,2020-06-22 23:30:00,878908.0,849150.6350480559,873460.3649519441
848,2020-06-22 23:35:00,878607.0,848817.5488844914,873288.4511155086
849,2020-06-22 23:40:00,878403.0,848551.2569287437,873095.7430712563
850,2020-06-22 23:45:00,877923.0,848209.9259186713,872980.0740813287
851,2020-06-22 23:50:00,877888.0,848045.5827863656,872714.4172136344
852,2020-06-22 23:55:00,877718.0,847866.1654666795,872148.8345333205
853,2020-06-23 00:00:00,877452.0,845370.2682888798,869732.7317111202
854,2020-06-23 00:05:00,876863.0,844485.063234921,869237.936765079
855,2020-06-23 00:10:00,876532.0,844104.5037702557,869036.4962297443
856,2020-06-23 00:15:00,876094.0,843652.530154522,868897.469845478
857,2020-06-23 00:20:00,875831.0,843374.1775506531,868673.8224493469
858,2020-06-23 00:25:00,875506.0,843051.6326873858,868387.3673126142
859,2020-06-23 00:30:00,875163.0,842609.7235845742,868255.2764154258
860,2020-06-23 00:35:00,874889.0,842258.7803535708,868246.2196464292
861,2020-06-23 00:40:00,874616.0,841763.7906134984,868111.2093865016
862,2020-06-23 00:45:00,874371.0,841539.2673797556,867348.7326202444
863,2020-06-23 00:50:00,874147.0,841289.5255208786,867160.4744791214
864,2020-06-23 00:55:00,873819.0,841023.4139569746,867161.5860430254
865,2020-06-23 01:00:00,873509.0,840607.1554495675,867163.8445504325
866,2020-06-23 01:05:00,873390.0,840450.1949806003,867098.8050193997
867,2020-06-23 01:10:00,873329.0,840286.4828874717,867050.5171125283
868,2020-06-23 01:15:00,873213.0,840033.1410017838,866874.8589982162
869,2020-06-23 01:20:00,873147.0,839954.1932124671,866754.8067875329
870,2020-06-23 01:25:00,873092.0,839795.3958306349,866655.6041693651
871,2020-06-23 01:30:00,872990.0,839615.4270077678,866563.5729922322
872,2020-06-23 01:35:00,872947.0,839296.4753623145,866622.5246376855
873,2020-06-23 01:40:00,872914.0,839077.230022597,866642.769977403
874,2020-06-23 01:45:00,872870.0,838785.7462977349,866792.2537022651
875,2020-06-23 01:50:00,872785.0,838556.0150545909,866769.9849454091
876,2020-06-23 01:55:00,872743.0,838523.9567751439,866627.0432248561
877,2020-06-23 02:00:00,872776.0,838433.6567455668,866670.3432544332
878,2020-06-23 02:05:00,872926.0,838330.4199027113,866736.5800972887
879,2020-06-23 02:10:00,872983.0,838231.2325045946,866863.7674954054
880,2020-06-23 02:15:00,873034.0,838142.2419107372,867061.7580892628
881,2020-06-23 02:20:00,873116.0,837986.5239885472,867448.4760114528
882,2020-06-23 02:25:00,873320.0,837896.9725976227,867867.0274023773
883,2020-06-23 02:30:00,873565.0,837707.5435164736,868477.4564835264
884,2020-06-23 02:35:00,873604.0,837585.1121409687,869127.8878590313
885,2020-06-23 02:40:00,873802.0,837447.4960950848,869650.5039049152
886,2020-06-23 02:45:00,874141.0,837496.1327231782,870272.8672768218
887,2020-06-23 02:50:00,874489.0,837560.973989972,871000.026010028
888,2020-06-23 02:55:00,874888.0,837501.403531933,871989.596468067
889,2020-06-23 03:00:00,875480.0,837440.5425944563,873190.4574055437
890,2020-06-23 03:05:00,876101.0,837345.480487324,874590.519512676
891,2020-06-23 03:10:00,876596.0,837342.7228746811,875607.2771253189
892,2020-06-23 03:15:00,877211.0,837159.9499363588,877189.0500636412
893,2020-06-23 17:20:00,930254.0,892482.4061810147,929500.5938189853
894,2020-06-23 17:25:00,929990.0,892741.4948853943,928472.5051146057
895,2020-06-23 17:30:00,929521.0,892904.365240741,927664.634759259
896,2020-06-23 17:35:00,929282.0,892389.2966356494,927272.7033643506
897,2020-06-23 17:40:00,928984.0,892414.4882730976,926417.5117269024
898,2020-06-23 17:45:00,928434.0,892593.7122649538,925214.2877350462
899,2020-06-23 17:50:00,928111.0,891746.8519657819,924773.1480342181
900,2020-06-23 17:55:00,927584.0,891685.4884435517,924394.5115564483
901,2020-06-23 18:00:00,927274.0,891515.1561232026,923854.8438767974
902,2020-06-23 18:05:00,926863.0,891248.0601368162,923141.9398631838
903,2020-06-23 18:10:00,926452.0,891101.0498524036,922588.9501475964
904,2020-06-23 18:15:00,925927.0,891614.2676333186,921291.7323666814
905,2020-06-23 18:20:00,925475.0,891489.9627952486,920411.0372047514
906,2020-06-23 18:25:00,925188.0,891559.0282379935,919747.9717620065
907,2020-06-23 18:30:00,924740.0,890840.1339541066,919864.8660458934
908,2020-06-23 18:35:00,924542.0,890307.007195161,919805.992804839
909,2020-06-23 18:40:00,923858.0,889951.5584853782,919296.4415146218
910,2020-06-23 18:45:00,923672.0,889015.2574370304,919445.7425629696
911,2020-06-23 18:50:00,923388.0,889292.8954247081,918633.1045752919
912,2020-06-23 18:55:00,923005.0,888669.4688917582,918436.5311082418
913,2020-06-23 19:00:00,922617.0,888202.5461343784,917925.4538656216
914,2020-06-23 19:05:00,922084.0,887875.2407646988,917347.7592353012
915,2020-06-23 19:10:00,921604.0,887013.0567369906,917204.9432630094
916,2020-06-23 19:15:00,921046.0,887364.0677500557,915935.9322499443
917,2020-06-23 19:20:00,920601.0,887106.4215204477,915161.5784795523
918,2020-06-23 19:25:00,919978.0,886469.1870510268,914649.8129489732
919,2020-06-23 19:30:00,919357.0,885872.7667483104,913894.2332516896
920,2020-06-23 19:35:00,918660.0,885503.7651900842,912861.2348099158
921,2020-06-23 19:40:00,918043.0,884707.5910483366,912187.4089516634
922,2020-06-23 19:45:00,917341.0,883874.9627155208,911373.0372844792
923,2020-06-23 19:50:00,916558.0,883127.4207531975,910658.5792468025
924,2020-06-23 19:55:00,915733.0,882545.4210411564,909521.5789588436
925,2020-06-23 20:00:00,914677.0,881612.3674046261,908715.6325953739
926,2020-06-23 20:05:00,913866.0,880441.0506055196,908189.9493944804
927,2020-06-23 20:10:00,912947.0,879256.9931798223,907702.0068201777
928,2020-06-23 20:15:00,911868.0,878553.8320179585,906408.1679820415
929,2020-06-23 20:20:00,910846.0,877751.3252573243,905267.6747426757
930,2020-06-23 20:25:00,909683.0,876899.386103341,903829.613896659
931,2020-06-23 20:30:00,908463.0,875955.2466659445,902480.7533340555
932,2020-06-23 20:35:00,907248.0,874655.5936195743,901423.4063804257
933,2020-06-23 20:40:00,906126.0,873617.141946812,900311.858053188
934,2020-06-23 20:45:00,904943.0,872437.2088865796,899251.7911134204
935,2020-06-23 20:50:00,903947.0,871466.9452067353,898400.0547932647
936,2020-06-23 20:55:00,902715.0,870247.1279062943,897391.8720937057
937,2020-06-23 21:00:00,901358.0,869060.3617479225,895960.6382520775
938,2020-06-23 21:05:00,900227.0,867925.9644664816,894605.0355335184
939,2020-06-23 21:10:00,899005.0,866992.1670577455,893485.8329422545
940,2020-06-23 21:15:00,897941.0,865714.5444110461,892436.4555889539
941,2020-06-23 21:20:00,897045.0,864910.7503702202,891415.2496297798
942,2020-06-23 21:25:00,896077.0,863778.8738568889,890556.1261431111
943,2020-06-23 21:30:00,894902.0,862923.1926783746,889325.8073216254
944,2020-06-23 21:35:00,893812.0,861811.3530846182,888207.6469153818
945,2020-06-23 21:40:00,892810.0,860560.6802337554,887693.3197662446
946,2020-06-23 21:45:00,891960.0,860095.1281110212,886417.8718889788
947,2020-06-23 21:50:00,891006.0,859284.0208365199,885571.9791634801
948,2020-06-23 21:55:00,890170.0,858481.4561022489,884906.5438977511
949,2020-06-23 22:00:00,889127.0,857536.4066533042,883825.5933466958
950,2020-06-23 22:05:00,888120.0,856717.0528060149,882982.9471939851
951,2020-06-23 22:10:00,887412.0,856134.1335194649,882017.8664805351
952,2020-06-23 22:15:00,886637.0,855258.347456576,881493.652543424
953,2020-06-23 22:20:00,886075.0,854664.6638353716,880997.3361646284
954,2020-06-23 22:25:00,885441.0,854256.1217991787,880025.8782008213
955,2020-06-23 22:30:00,884812.0,853535.6477708542,879589.3522291458
956,2020-06-23 22:35:00,884171.0,853093.0305697443,879000.9694302557
957,2020-06-23 22:40:00,883603.0,852851.7846519742,878191.2153480258
958,2020-06-23 22:45:00,883203.0,852416.0446489753,877550.9553510247
959,2020-06-23 22:50:00,882783.0,852070.2857522184,876818.7142477816
960,2020-06-23 22:55:00,882329.0,851621.6857220026,876454.3142779974
961,2020-06-23 23:00:00,881906.0,851162.0215995049,876069.9784004951
962,2020-06-23 23:05:00,881408.0,850664.7352486114,875624.2647513886
963,2020-06-23 23:10:00,880970.0,850295.4225064917,875097.5774935083
964,2020-06-23 23:15:00,880496.0,849937.6826216738,874785.3173783262
965,2020-06-23 23:20:00,880203.0,849643.8692001583,874340.1307998417
966,2020-06-23 23:25:00,879887.0,849385.0898560219,873915.9101439781
967,2020-06-23 23:30:00,879595.0,849150.6350480559,873460.3649519441
968,2020-06-23 23:35:00,879323.0,848817.5488844914,873288.4511155086
969,2020-06-23 23:40:00,879076.0,848551.2569287437,873095.7430712563
970,2020-06-23 23:45:00,878780.0,848209.9259186713,872980.0740813287
971,2020-06-23 23:50:00,878457.0,848045.5827863656,872714.4172136344
972,2020-06-23 23:55:00,878246.0,847866.1654666795,872148.8345333205
973,2020-06-24 00:00:00,877953.0,845370.2682888798,869732.7317111202
974,2020-06-24 00:05:00,877357.0,844485.063234921,869237.936765079
975,2020-06-24 00:10:00,876981.0,844104.5037702557,869036.4962297443
976,2020-06-24 00:15:00,876680.0,843652.530154522,868897.469845478
977,2020-06-24 00:20:00,876395.0,843374.1775506531,868673.8224493469
978,2020-06-24 00:25:00,876148.0,843051.6326873858,868387.3673126142
979,2020-06-24 00:30:00,875855.0,842609.7235845742,868255.2764154258
980,2020-06-24 00:35:00,875498.0,842258.7803535708,868246.2196464292
981,2020-06-24 00:40:00,875274.0,841763.7906134984,868111.2093865016
982,2020-06-24 00:45:00,874969.0,841539.2673797556,867348.7326202444
983,2020-06-24 00:50:00,874746.0,841289.5255208786,867160.4744791214
984,2020-06-24 00:55:00,874399.0,841023.4139569746,867161.5860430254
985,2020-06-24 01:00:00,874153.0,840607.1554495675,867163.8445504325
986,2020-06-24 01:05:00,874159.0,840450.1949806003,867098.8050193997
987,2020-06-24 01:10:00,874015.0,840286.4828874717,867050.5171125283
988,2020-06-24 01:15:00,873952.0,840033.1410017838,866874.8589982162
989,2020-06-24 01:20:00,873935.0,839954.1932124671,866754.8067875329
990,2020-06-24 01:25:00,873763.0,839795.3958306349,866655.6041693651
991,2020-06-24 01:30:00,873698.0,839615.4270077678,866563.5729922322
992,2020-06-24 01:35:00,873617.0,839296.4753623145,866622.5246376855
993,2020-06-24 01:40:00,873595.0,839077.230022597,866642.769977403
994,2020-06-24 01:45:00,873471.0,838785.7462977349,866792.2537022651
995,2020-06-24 01:50:00,873431.0,838556.0150545909,866769.9849454091
996,2020-06-24 01:55:00,873386.0,838523.9567751439,866627.0432248561
997,2020-06-24 02:00:00,873473.0,838433.6567455668,866670.3432544332
998,2020-06-24 02:05:00,873598.0,838330.4199027113,866736.5800972887
999,2020-06-24 02:10:00,873723.0,838231.2325045946,866863.7674954054
1000,2020-06-24 02:15:00,873850.0,838142.2419107372,867061.7580892628
1001,2020-06-24 02:20:00,873984.0,837986.5239885472,867448.4760114528
1002,2020-06-24 02:25:00,874175.0,837896.9725976227,867867.0274023773
1003,2020-06-24 02:30:00,874471.0,837707.5435164736,868477.4564835264
1004,2020-06-24 02:35:00,874679.0,837585.1121409687,869127.8878590313
1005,2020-06-24 02:40:00,874873.0,837447.4960950848,869650.5039049152
1006,2020-06-24 02:45:00,875253.0,837496.1327231782,870272.8672768218
1007,2020-06-24 02:50:00,875615.0,837560.973989972,871000.026010028
1008,2020-06-24 02:55:00,876089.0,837501.403531933,871989.596468067
1009,2020-06-24 03:00:00,876682.0,837440.5425944563,873190.4574055437
1010,2020-06-24 03:05:00,877396.0,837345.480487324,874590.519512676
1011,2020-06-24 03:10:00,877976.0,837342.7228746811,875607.2771253189
1012,2020-06-24 03:15:00,878645.0,837159.9499363588,877189.0500636412
1013,2020-06-24 03:20:00,879214.0,836986.4563875893,878700.5436124107
1014,2020-06-24 16:45:00,932749.0,894041.4364042939,932711.5635957061
1015,2020-06-24 16:50:00,932442.0,893865.9356941987,932420.0643058013
1016,2020-06-24 17:15:00,930659.0,892472.4128449592,930542.5871550408
1017,2020-06-24 17:20:00,930331.0,892482.4061810147,929500.5938189853
1018,2020-06-24 17:25:00,930051.0,892741.4948853943,928472.5051146057
1019,2020-06-24 17:30:00,929603.0,892904.365240741,927664.634759259
1020,2020-06-24 17:35:00,929423.0,892389.2966356494,927272.7033643506
1021,2020-06-24 17:40:00,929066.0,892414.4882730976,926417.5117269024
1022,2020-06-24 17:45:00,928660.0,892593.7122649538,925214.2877350462
1023,2020-06-24 17:50:00,928352.0,891746.8519657819,924773.1480342181
1024,2020-06-24 17:55:00,927996.0,891685.4884435517,924394.5115564483
1025,2020-06-24 18:00:00,927595.0,891515.1561232026,923854.8438767974
1026,2020-06-24 18:05:00,927177.0,891248.0601368162,923141.9398631838
1027,2020-06-24 18:10:00,926716.0,891101.0498524036,922588.9501475964
1028,2020-06-24 18:15:00,926338.0,891614.2676333186,921291.7323666814
1029,2020-06-24 18:20:00,925758.0,891489.9627952486,920411.0372047514
1030,2020-06-24 18:25:00,925463.0,891559.0282379935,919747.9717620065
1031,2020-06-24 18:30:00,925149.0,890840.1339541066,919864.8660458934
1032,2020-06-24 18:35:00,924906.0,890307.007195161,919805.992804839
1033,2020-06-24 18:40:00,924569.0,889951.5584853782,919296.4415146218
1034,2020-06-24 18:45:00,924205.0,889015.2574370304,919445.7425629696
1035,2020-06-24 18:50:00,923956.0,889292.8954247081,918633.1045752919
1036,2020-06-24 18:55:00,923602.0,888669.4688917582,918436.5311082418
1037,2020-06-24 19:00:00,923208.0,888202.5461343784,917925.4538656216
1038,2020-06-24 19:05:00,922729.0,887875.2407646988,917347.7592353012
1039,2020-06-24 19:10:00,921909.0,887013.0567369906,917204.9432630094
1040,2020-06-24 19:15:00,921222.0,887364.0677500557,915935.9322499443
1041,2020-06-24 19:20:00,920696.0,887106.4215204477,915161.5784795523
1042,2020-06-24 19:25:00,920016.0,886469.1870510268,914649.8129489732
1043,2020-06-24 19:30:00,919419.0,885872.7667483104,913894.2332516896
1044,2020-06-24 19:35:00,918727.0,885503.7651900842,912861.2348099158
1045,2020-06-24 19:40:00,918142.0,884707.5910483366,912187.4089516634
1046,2020-06-24 19:45:00,917371.0,883874.9627155208,911373.0372844792
1047,2020-06-24 19:50:00,916608.0,883127.4207531975,910658.5792468025
1048,2020-06-24 19:55:00,916099.0,882545.4210411564,909521.5789588436
1049,2020-06-24 20:00:00,915048.0,881612.3674046261,908715.6325953739
1050,2020-06-24 20:05:00,914075.0,880441.0506055196,908189.9493944804
1051,2020-06-24 20:10:00,913255.0,879256.9931798223,907702.0068201777
1052,2020-06-24 20:15:00,912072.0,878553.8320179585,906408.1679820415
1053,2020-06-24 20:20:00,910931.0,877751.3252573243,905267.6747426757
1054,2020-06-24 20:25:00,909956.0,876899.386103341,903829.613896659
1055,2020-06-24 20:30:00,908585.0,875955.2466659445,902480.7533340555
1056,2020-06-24 20:35:00,907293.0,874655.5936195743,901423.4063804257
1057,2020-06-24 20:40:00,906000.0,873617.141946812,900311.858053188
1058,2020-06-24 20:45:00,904948.0,872437.2088865796,899251.7911134204
1059,2020-06-24 20:50:00,903711.0,871466.9452067353,898400.0547932647
1060,2020-06-24 20:55:00,902624.0,870247.1279062943,897391.8720937057
1061,2020-06-24 21:00:00,901275.0,869060.3617479225,895960.6382520775
1062,2020-06-24 21:05:00,899875.0,867925.9644664816,894605.0355335184
1063,2020-06-24 21:10:00,898811.0,866992.1670577455,893485.8329422545
1064,2020-06-24 21:15:00,897772.0,865714.5444110461,892436.4555889539
1065,2020-06-24 21:20:00,896849.0,864910.7503702202,891415.2496297798
1066,2020-06-24 21:25:00,895839.0,863778.8738568889,890556.1261431111
1067,2020-06-24 21:30:00,894747.0,862923.1926783746,889325.8073216254
1068,2020-06-24 21:35:00,893632.0,861811.3530846182,888207.6469153818
1069,2020-06-24 21:40:00,892612.0,860560.6802337554,887693.3197662446
1070,2020-06-24 21:45:00,891687.0,860095.1281110212,886417.8718889788
1071,2020-06-24 21:50:00,890915.0,859284.0208365199,885571.9791634801
1072,2020-06-24 21:55:00,889889.0,858481.4561022489,884906.5438977511
1073,2020-06-24 22:00:00,888769.0,857536.4066533042,883825.5933466958
1074,2020-06-24 22:05:00,887906.0,856717.0528060149,882982.9471939851
1075,2020-06-24 22:10:00,887150.0,856134.1335194649,882017.8664805351
1076,2020-06-24 22:15:00,886209.0,855258.347456576,881493.652543424
1077,2020-06-24 22:20:00,885604.0,854664.6638353716,880997.3361646284
1078,2020-06-24 22:25:00,884862.0,854256.1217991787,880025.8782008213
1079,2020-06-24 22:30:00,884295.0,853535.6477708542,879589.3522291458
1080,2020-06-24 22:35:00,883665.0,853093.0305697443,879000.9694302557
1081,2020-06-24 22:40:00,883148.0,852851.7846519742,878191.2153480258
1082,2020-06-24 22:45:00,882740.0,852416.0446489753,877550.9553510247
1083,2020-06-24 22:50:00,882317.0,852070.2857522184,876818.7142477816
1084,2020-06-24 22:55:00,881872.0,851621.6857220026,876454.3142779974
1085,2020-06-24 23:00:00,881382.0,851162.0215995049,876069.9784004951
1086,2020-06-24 23:05:00,880753.0,850664.7352486114,875624.2647513886
1087,2020-06-24 23:10:00,880357.0,850295.4225064917,875097.5774935083
1088,2020-06-24 23:15:00,880057.0,849937.6826216738,874785.3173783262
1089,2020-06-24 23:20:00,879694.0,849643.8692001583,874340.1307998417
1090,2020-06-24 23:25:00,879347.0,849385.0898560219,873915.9101439781
1091,2020-06-24 23:30:00,879071.0,849150.6350480559,873460.3649519441
1092,2020-06-24 23:35:00,878757.0,848817.5488844914,873288.4511155086
1093,2020-06-24 23:40:00,878553.0,848551.2569287437,873095.7430712563
1094,2020-06-24 23:45:00,878363.0,848209.9259186713,872980.0740813287
1095,2020-06-24 23:50:00,878025.0,848045.5827863656,872714.4172136344
1096,2020-06-24 23:55:00,877769.0,847866.1654666795,872148.8345333205
1097,2020-06-25 00:00:00,877493.0,845370.2682888798,869732.7317111202
1098,2020-06-25 00:05:00,877010.0,844485.063234921,869237.936765079
1099,2020-06-25 00:10:00,876824.0,844104.5037702557,869036.4962297443
1100,2020-06-25 00:15:00,876450.0,843652.530154522,868897.469845478
1101,2020-06-25 00:20:00,876165.0,843374.1775506531,868673.8224493469
1102,2020-06-25 00:25:00,875949.0,843051.6326873858,868387.3673126142
1103,2020-06-25 00:30:00,875687.0,842609.7235845742,868255.2764154258
1104,2020-06-25 00:35:00,875436.0,842258.7803535708,868246.2196464292
1105,2020-06-25 00:40:00,875172.0,841763.7906134984,868111.2093865016
1106,2020-06-25 00:45:00,874850.0,841539.2673797556,867348.7326202444
1107,2020-06-25 00:50:00,874631.0,841289.5255208786,867160.4744791214
1108,2020-06-25 00:55:00,874426.0,841023.4139569746,867161.5860430254
1109,2020-06-25 01:00:00,874106.0,840607.1554495675,867163.8445504325
1110,2020-06-25 01:05:00,874040.0,840450.1949806003,867098.8050193997
1111,2020-06-25 01:10:00,873893.0,840286.4828874717,867050.5171125283
1112,2020-06-25 01:15:00,873854.0,840033.1410017838,866874.8589982162
1113,2020-06-25 01:20:00,873799.0,839954.1932124671,866754.8067875329
1114,2020-06-25 01:25:00,873717.0,839795.3958306349,866655.6041693651
1115,2020-06-25 01:30:00,873599.0,839615.4270077678,866563.5729922322
1116,2020-06-25 01:35:00,873531.0,839296.4753623145,866622.5246376855
1117,2020-06-25 01:40:00,873410.0,839077.230022597,866642.769977403
1118,2020-06-25 01:45:00,873369.0,838785.7462977349,866792.2537022651
1119,2020-06-25 01:50:00,873342.0,838556.0150545909,866769.9849454091
1120,2020-06-25 01:55:00,873289.0,838523.9567751439,866627.0432248561
1121,2020-06-25 02:00:00,873348.0,838433.6567455668,866670.3432544332
1122,2020-06-25 02:05:00,873310.0,838330.4199027113,866736.5800972887
1123,2020-06-25 02:10:00,873282.0,838231.2325045946,866863.7674954054
1124,2020-06-25 02:15:00,873405.0,838142.2419107372,867061.7580892628
1125,2020-06-25 02:20:00,873923.0,837986.5239885472,867448.4760114528
1126,2020-06-25 02:25:00,874178.0,837896.9725976227,867867.0274023773
1127,2020-06-25 02:30:00,874447.0,837707.5435164736,868477.4564835264
1128,2020-06-25 02:35:00,874661.0,837585.1121409687,869127.8878590313
1129,2020-06-25 02:40:00,874961.0,837447.4960950848,869650.5039049152
1130,2020-06-25 02:45:00,875216.0,837496.1327231782,870272.8672768218
1131,2020-06-25 02:50:00,875618.0,837560.973989972,871000.026010028
1132,2020-06-25 02:55:00,876127.0,837501.403531933,871989.596468067
1133,2020-06-25 03:00:00,876815.0,837440.5425944563,873190.4574055437
1134,2020-06-25 03:05:00,877417.0,837345.480487324,874590.519512676
1135,2020-06-25 03:10:00,877909.0,837342.7228746811,875607.2771253189
1136,2020-06-25 03:15:00,878461.0,837159.9499363588,877189.0500636412
1137,2020-06-25 03:20:00,879031.0,836986.4563875893,878700.5436124107
1138,2020-06-25 17:20:00,930126.0,892482.4061810147,929500.5938189853
1139,2020-06-25 17:25:00,929712.0,892741.4948853943,928472.5051146057
1140,2020-06-25 17:30:00,929456.0,892904.365240741,927664.634759259
1141,2020-06-25 17:35:00,929194.0,892389.2966356494,927272.7033643506
1142,2020-06-25 17:40:00,928830.0,892414.4882730976,926417.5117269024
1143,2020-06-25 17:45:00,928399.0,892593.7122649538,925214.2877350462
1144,2020-06-25 17:50:00,928095.0,891746.8519657819,924773.1480342181
1145,2020-06-25 17:55:00,927597.0,891685.4884435517,924394.5115564483
1146,2020-06-25 18:00:00,927229.0,891515.1561232026,923854.8438767974
1147,2020-06-25 18:05:00,926809.0,891248.0601368162,923141.9398631838
1148,2020-06-25 18:10:00,926608.0,891101.0498524036,922588.9501475964
1149,2020-06-25 18:15:00,926286.0,891614.2676333186,921291.7323666814
1150,2020-06-25 18:20:00,925794.0,891489.9627952486,920411.0372047514
1151,2020-06-25 18:25:00,925389.0,891559.0282379935,919747.9717620065
1152,2020-06-25 18:30:00,925242.0,890840.1339541066,919864.8660458934
1153,2020-06-25 18:35:00,924884.0,890307.007195161,919805.992804839
1154,2020-06-25 18:40:00,924590.0,889951.5584853782,919296.4415146218
1155,2020-06-25 18:45:00,924257.0,889015.2574370304,919445.7425629696
1156,2020-06-25 18:50:00,923798.0,889292.8954247081,918633.1045752919
1157,2020-06-25 18:55:00,923539.0,888669.4688917582,918436.5311082418
1158,2020-06-25 19:00:00,923209.0,888202.5461343784,917925.4538656216
